# SoFiA source catalogue
# Creator: SoFiA 2.3.0
# Time:    Thu, 25 Feb 2021, 12:46:38
#
# Header rows:
#   1 = column number
#   2 = parameter name
#   3 = parameter unit
#
#                           1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34
#                        name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag           rms           w20           w50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec          freq
#                                                     pix           pix           pix           pix           pix           pix           pix           pix           pix                     Jy/beam       Jy/beam       Jy/beam                                   Jy/beam           pix           pix           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix       Jy/beam           deg           deg            Hz

    SoFiA J120043.29-300356.2           949    120.303223    236.496945    232.413006           118           123           234           238           229           237            34  -1.61227e-04   1.40618e-04      0.001340      0.000000             0   6.09668e-05      5.335719      1.326436      4.081257      1.127507     56.545689      3.348451      0.778403     49.800805     -1.000000      0.365763      0.242683      0.325545   3.55494e-04    180.180366    -30.065602   9.56972e+08
    SoFiA J115957.61-300635.9           950    332.091476    179.594400    234.368754           329           333           177           181           233           237            42  -1.33140e-04   1.80811e-04   2.27963e-04      0.000000             0   5.79743e-05      2.896017      2.228676      2.464373      1.801839    -11.480812      3.347313      0.000000    -32.877019     -1.000000      0.259616      0.307318      0.414342   3.75717e-04    179.990028    -30.109982   9.57031e+08
    SoFiA J115931.47-301126.6           951    453.089879     75.703661    234.600731           451           455            73            78           233           237            58  -1.44450e-04   1.32133e-04   5.92892e-04      0.000000             0   6.40592e-05      4.000000      0.424965      3.707780      1.437260    -32.126614      0.000000      0.000000      0.000000     -1.000000      0.258913      0.325128      0.319094   4.87861e-04    179.881141    -30.190733   9.57038e+08
    SoFiA J115859.80-301413.0           952    599.609812     16.039291    231.542090           597           604            11            19           229           237            57  -6.67360e-05   1.41233e-04      0.002413      0.000000             0   5.11503e-05      8.000000      3.458673      4.811033      3.699336     19.280304      0.000000      0.000000      0.000000     -1.000000      0.250822      0.305215      0.256561   3.86176e-04    179.749179    -30.236955   9.56946e+08
    SoFiA J115854.53-301440.1           953    623.997876      6.325695    235.064542           622           627             4             9           233           237            33  -6.27194e-05   1.24335e-04   4.69182e-04      0.000000             0   5.05893e-05      3.717588      3.041153      4.200144      1.382812     46.714240      0.000000      0.000000      0.000000     -1.000000      0.370082      0.391542      0.375355   2.90614e-04    179.727202    -30.244467   9.57052e+08
    SoFiA J120053.08-294611.5           954     74.167866    616.638653    231.216788            72            78           615           619           228           236            88  -1.66757e-04   1.28128e-04      0.002131      0.000000             0   5.19157e-05      5.696918      4.972007      3.683927      1.770670     85.148991      0.000000      0.000000      0.000000     -1.000000      0.226804      0.114970      0.282046   4.87013e-04    180.221170    -29.769873   9.56937e+08
    SoFiA J115939.66-294852.5           955    415.527746    559.354180    233.513456           412           420           556           562           230           236           111  -1.35795e-04   1.21761e-04      0.001965      0.000000             0   5.52829e-05      4.615424      4.102963      3.969544      2.306558     59.509042      0.000000      0.000000      0.000000     -1.000000      0.239173      0.198716      0.226675   5.82442e-04    179.915262    -29.814586   9.57005e+08
    SoFiA J120050.67-294859.4           956     85.464381    556.697201    231.920790            83            89           554           560           228           236            87  -9.19884e-05   1.16469e-04      0.001238      0.000000             0   4.88303e-05      7.725223      5.507116      2.945910      1.800392      7.905430      0.000000      0.000000      0.000000     -1.000000      0.167221      0.220922      0.342122   4.55459e-04    180.211146    -29.816511   9.56958e+08
    SoFiA J120029.54-294938.6           957    183.714060    542.854507    232.788750           182           187           540           547           230           236            63  -4.98220e-05   1.33224e-04      0.002279      0.000000             0   5.30555e-05      5.673733      4.788590      3.667311      2.246540    -30.729658      3.830502   2.98023e-08    -63.502457     -1.000000      0.227504      0.257760      0.240966   4.21115e-04    180.123083    -29.827389   9.56984e+08
    SoFiA J115916.72-295703.6           958    521.905202    383.842909    234.189779           519           525           381           386           232           236            42  -9.45645e-05   1.26443e-04   8.98336e-04      0.000000             0   4.28322e-05      2.878541      1.957100      4.361550      1.451939    -51.130289      5.301361      0.000000    -45.952146     -1.000000      0.226680      0.251649      0.127653   2.77584e-04    179.819656    -29.950999   9.57026e+08
    SoFiA J120036.11-295857.7           959    153.440472    343.130368    233.767292           152           156           341           346           231           236            71  -5.70429e-05   1.07949e-04      0.001910      0.000000             0   5.94842e-05      4.531287      3.257480      2.714984      1.747430    -14.820060      0.000000      0.000000      0.000000     -1.000000      0.198173      0.268481      0.265091   5.01223e-04    180.150459    -29.982702   9.57013e+08
    SoFiA J120059.57-300022.8           960     44.660910    312.568538    228.352138            41            47           311           316           222           236           118  -1.48478e-04   1.84166e-04      0.002859      0.000000             0   5.11109e-05      7.924109      6.050991      3.031891      1.974665     52.693990      0.000000      0.000000      0.000000     -1.000000      0.134177      0.118454      0.283860   5.55206e-04    180.248197    -30.006325   9.56851e+08
    SoFiA J120005.48-300407.6           961    295.580250    232.584342    232.729212           294           298           229           235           230           236            83  -7.50526e-05   1.36763e-04      0.003307      0.000000             0   5.06626e-05      5.102887      2.494392      3.951953      1.765450    -10.921859      3.059920      0.000000     22.287746     -1.000000      0.116732      0.197450      0.156630   4.61558e-04    180.022845    -30.068766   9.56982e+08
    SoFiA J115927.15-300407.0           962    473.311465    232.707437    234.422609           470           476           230           236           232           236            53  -4.59170e-05   1.41073e-04      0.001632      0.000000             0   4.62212e-05      4.000000      1.996629      4.635331      1.958883     49.949731      6.369791      0.000000     57.581144     -1.000000      0.252606      0.231299      0.190831   3.36495e-04    179.863114    -30.068601   9.57033e+08
    SoFiA J115854.06-300516.7           963    626.669837    207.514319    234.268461           624           630           205           212           232           236            73  -1.04306e-04   1.14959e-04      0.001029      0.000000             0   5.94942e-05      3.883943      3.185488      4.583916      2.050591    -17.716735      0.000000      0.000000      0.000000     -1.000000      0.236650      0.383398      0.200528   5.08319e-04    179.725233    -30.087982   9.57028e+08
    SoFiA J115924.68-300913.0           964    484.595077    123.388521    232.769573           482           488           118           127           227           236            76  -8.43831e-05   1.59802e-04      0.001938      0.000000             0   5.10761e-05      5.966729      1.807136      4.442200      2.122877    -40.922421      0.000000      0.000000      0.000000     -1.000000      0.223955      0.273401      0.364513   4.45271e-04    179.852847    -30.153616   9.56983e+08
    SoFiA J115903.14-301035.0           965    584.307978     93.928227    231.889547           581           588            92            96           229           236            86  -9.07329e-05   1.59573e-04      0.002086      0.000000             0   4.69294e-05      6.723265      6.090520      3.952373      1.430378     83.734925      6.617513      0.000000     88.757055     -1.000000      0.216750      0.109982      0.268409   4.35206e-04    179.763100    -30.176400   9.56957e+08
    SoFiA J120054.59-301215.9           966     68.271178     57.943298    232.481625            66            71            54            61           226           236           133  -1.27494e-04   1.54689e-04      0.002835      0.000000             0   5.84961e-05      6.823574      3.220471      4.790878      1.788863     24.404668      0.000000      0.000000      0.000000     -1.000000      0.153841      0.192847      0.289939   6.74610e-04    180.227446    -30.204405   9.56974e+08
    SoFiA J115940.41-301228.7           967    411.702083     53.580195    233.311071           409           413            52            56           232           236            38  -5.39473e-05   1.38834e-04      0.001222      0.000000             0   6.87645e-05      2.958834      2.257561      1.941080      1.310632     -3.628767      0.000000      0.000000      0.000000     -1.000000      0.156199      0.222815      0.234753   4.23893e-04    179.918369    -30.207969   9.56999e+08
    SoFiA J120033.74-295121.4           968    164.227559    506.110358    234.687414           162           167           504           509           229           235            38  -1.75936e-04   1.39309e-04   5.89702e-04      0.000000             0   6.40717e-05      0.978990      0.611869      3.197215      2.879483     69.430051      0.000000      0.000000      0.000000     -1.000000      0.305679      0.239033      0.096966   3.94964e-04    180.140594    -29.855950   9.57041e+08
    SoFiA J115942.14-295733.7           969    403.874762    373.228817    232.707242           402           406           371           377           230           235            43  -4.62827e-05   1.11437e-04      0.001427      0.000000             0   4.88848e-05      4.798082      2.758063      2.152160      1.849654     54.388275      0.000000      0.000000      0.000000     -1.000000      0.171580      0.169667      0.235951   3.20559e-04    179.925601    -29.959357   9.56981e+08
    SoFiA J115935.52-295758.9           970    434.629068    364.209073    233.093432           432           436           362           366           230           235            37  -8.77674e-05   1.23960e-04      0.001039      0.000000             0   5.77304e-05      5.000000      1.403331      1.765056      1.161840    -48.070924      0.000000      0.000000      0.000000     -1.000000      0.178027      0.202620      0.351683   3.51160e-04    179.897984    -29.966354   9.56993e+08
    SoFiA J120051.32-295826.4           971     82.858852    354.197879    230.644456            81            85           351           357           227           235            43  -6.14631e-05   1.60175e-04      0.002107      0.000000             0   4.70098e-05      7.900220      7.200964      2.878788      1.783308    -31.158617      3.738710      0.000000    -83.923618          -nan      0.107687      0.143552      0.269167   3.08264e-04    180.213819    -29.974007   9.56919e+08
    SoFiA J120033.77-300212.4           972    164.390062    273.609781    228.908737           162           166           272           276           224           235           127  -1.17673e-04   1.92374e-04      0.004128      0.000000             0   5.51247e-05      9.669218      8.555193      2.419770      1.931625    -54.619353      2.241765      0.785494     68.779396          -nan      0.109342      0.111182      0.277037   6.21224e-04    180.140704    -30.036784   9.56867e+08
    SoFiA J120021.86-300416.8           973    219.633884    229.260388    231.471503           217           223           227           233           224           235            94  -9.74614e-05   1.24169e-04      0.001481      0.000000             0   5.43571e-05      4.512129      3.908706      4.106869      2.050039     41.807707      0.000000      0.000000      0.000000     -1.000000      0.243551      0.225356      0.566885   5.27012e-04    180.091103    -30.071322   9.56944e+08
    SoFiA J120048.78-300549.5           974     94.913143    195.975061    228.387882            92            97           194           199           224           235            69  -7.72497e-05   1.41098e-04      0.002820      0.000000             0   5.52111e-05     11.000000     10.039086      2.370036      2.032954      1.353328      0.000000      0.000000      0.000000     -1.000000      0.140240      0.151261      0.424298   4.58618e-04    180.203248    -30.097086   9.56852e+08
    SoFiA J120032.90-300730.6           975    168.566254    159.993570    230.263069           164           172           157           164           225           235           123  -1.53557e-04   1.89076e-04      0.002016      0.000000             0   5.38999e-05      5.659243      1.905301      4.581639      1.775902     25.254343      6.550727      1.283302     18.746994      0.000000      0.159067      0.175595      0.299347   5.97779e-04    180.137074    -30.125156   9.56908e+08
    SoFiA J120014.13-300756.4           976    255.534106    150.848059    225.770488           251           259           148           155           219           235           127  -1.56053e-04   1.91991e-04      0.004094      0.000000             0   5.39621e-05     13.241300     10.071062      5.183594      1.905244    -64.720649      3.083225      0.000000     84.343753     -1.000000      0.229266      0.138977      0.426194   6.08122e-04    180.058874    -30.132327   9.56773e+08
    SoFiA J120023.85-300935.9           977    210.516590    115.289080    231.884930           208           212           112           117           228           235            41  -8.93483e-05   1.37849e-04      0.001377      0.000000             0   6.22718e-05      4.610575      1.692073      3.455257      1.349082    -21.115351      0.000000      0.000000      0.000000     -1.000000      0.156764      0.275717      0.311987   3.98734e-04    180.099386    -30.159960   9.56957e+08
    SoFiA J120023.19-301125.4           978    213.613940     76.172061    232.408756           210           215            71            78           231           235            36  -1.31157e-04   1.51751e-04   8.49231e-04      0.000000             0   5.31952e-05      1.580969      0.959806      2.872699      1.716010    -16.917062      0.000000      0.000000      0.000000     -1.000000      0.166640      0.223282      0.189900   3.19171e-04    180.096629    -30.190387   9.56972e+08
    SoFiA J115914.62-294511.5           979    532.043890    638.160271    227.610767           529           534           632           642           221           234           141  -1.15495e-04   1.31604e-04      0.003198      0.000000             1   4.97734e-05     12.638528      7.903102      5.397887      1.405838    -25.139668      6.795904      0.406711    -24.381666     -1.000000      0.133226      0.249562      0.336865   5.91026e-04    179.810930    -29.753184   9.56828e+08
    SoFiA J115926.28-294530.5           980    477.811562    631.433549    232.032930           475           481           630           634           229           234            52  -6.98199e-05   1.10781e-04      0.001559      0.000000             0   4.19706e-05      3.873174      2.720232      2.864952      1.313720    -51.673679      1.840214          -nan    -61.888170     -1.000000      0.170993      0.128337      0.162186   3.02654e-04    179.859508    -29.758476   9.56961e+08
    SoFiA J115854.90-295326.5           981    623.356940    461.161286    231.738971           620           628           458           464           228           234            57  -1.03878e-04   1.56155e-04      0.001340      0.000000             0   5.58459e-05      3.532465      3.332790      5.398951      1.135174     56.421175      0.000000      0.000000      0.000000     -1.000000      0.311108      0.221073      0.272343   4.21628e-04    179.728750    -29.890707   9.56952e+08
    SoFiA J120029.19-295351.9           982    185.431941    452.404838    231.615675           184           188           451           455           227           234            59  -5.82051e-05   1.44422e-04      0.001054      0.000000             0   6.12229e-05      7.000000      1.081359      1.760404      1.605940     26.412101      0.000000      0.000000      0.000000     -1.000000      0.238747      0.216544      0.556412   4.70262e-04    180.121629    -29.897740   9.56948e+08
    SoFiA J115907.02-295706.4           983    566.893024    382.771495    230.896083           566           570           380           385           230           234            37  -1.79502e-04   1.94401e-04   4.72460e-05      0.000000             0   5.91486e-05      2.091694      1.622283      2.787416      0.777959     -5.094511      3.604605      0.059355     -3.269541     -1.000000      0.105776      0.244082      0.261051   3.59787e-04    179.779270    -29.951771   9.56927e+08
    SoFiA J115950.20-300125.7           984    366.467917    290.387247    232.825957           365           369           289           293           229           234            28  -1.64316e-04   1.61416e-04   8.29901e-04      0.000000             0   6.82268e-05      4.371421      0.338221      2.728505      1.183457     67.388755      0.000000      0.000000      0.000000     -1.000000      0.267930      0.195878      0.373920   3.61023e-04    179.959155    -30.023804   9.56985e+08
    SoFiA J115957.14-300330.9           985    334.246975    245.685453    228.622904           332           336           244           248           221           234            92  -1.10872e-04   1.35263e-04      0.001825      0.000000             0   5.24782e-05      9.066983      6.868562      1.682653      1.460907     29.432717      1.457178      0.000000    -19.814570     -1.000000      0.122484      0.116390      0.510785   5.03354e-04    179.988096    -30.058577   9.56859e+08
    SoFiA J120015.35-300535.2           986    249.830901    201.253610    231.448502           248           252           199           203           229           234            33  -4.52077e-05   1.44041e-04      0.001122      0.000000             0   6.24437e-05      4.652685      3.383140      3.297206      1.316137    -23.958292      0.000000      0.000000      0.000000     -1.000000      0.181103      0.262322      0.301529   3.58712e-04    180.063977    -30.093121   9.56943e+08
    SoFiA J115951.08-300551.0           987    362.346885    195.621864    232.194775           360           365           194           198           230           234            23  -2.38176e-05   1.91070e-04      0.001447      0.000000             0   5.13564e-05      2.441470      1.316345      3.097124      1.944856    -89.374339      2.967029          -nan    -65.216991     -1.000000      0.255820      0.151702      0.133276   2.46297e-04    179.962830    -30.097511   9.56966e+08
    SoFiA J120055.07-300836.8           988     65.889339    136.190889    232.745847            63            72           134           138           230           234            40  -6.53607e-05   1.66216e-04      0.001916      0.000000             0   6.12758e-05      3.725908      3.132346      5.313946      1.304614    -77.003470      0.000000      0.000000      0.000000     -1.000000      0.449187      0.150209      0.168693   3.87542e-04    180.229448    -30.143542   9.56982e+08
    SoFiA J115947.29-301033.7           989    379.871355     94.651749    226.213995           378           382            92            97           214           234           131  -5.67592e-05   1.45619e-04      0.004533      0.000000             0   5.19038e-05     13.255896      6.268856      2.432817      1.808780    -40.981380      0.000000      0.000000      0.000000     -1.000000      0.097572      0.108383      0.481017   5.94066e-04    179.947033    -30.176038   9.56786e+08
    SoFiA J115938.82-301246.3           990    419.040499     47.271654    231.308828           415           422            45            50           226           234           120  -1.13945e-04   1.71307e-04      0.001060      0.000000             0   5.26730e-05      5.961733      1.779891      4.147157      2.177272    -73.224292      6.095616      0.000000    -76.174025     -1.000000      0.217260      0.157079      0.259286   5.77004e-04    179.911760    -30.212871   9.56939e+08
    SoFiA J120023.97-301404.1           991    210.034487     19.480622    228.104137           208           212            17            24           225           234           113  -1.63645e-04   1.53334e-04      0.004844      0.000000             0   5.74827e-05      6.936777      6.105702      4.104925      1.914504     -5.440429      2.962046      0.000000     -1.334310     -1.000000      0.093769      0.179640      0.235612   6.11049e-04    180.099895    -30.234478   9.56843e+08
    SoFiA J120052.06-301426.4           992     80.069022     11.341601    228.259309            77            84             9            14           221           234           183  -1.51656e-04   1.96074e-04      0.003818      0.000000             0   4.69195e-05     11.795017      5.740653      3.959553      1.941610    -56.302299      2.943419      0.911594    -25.616789     -1.000000      0.156749      0.116832      0.330691   6.34716e-04    180.216909    -30.240669   9.56848e+08
    SoFiA J120056.44-294612.1           993     58.539069    616.392158    229.341358            53            64           613           619           226           233           132  -1.50685e-04   1.82758e-04      0.005097      0.000000             0   4.79937e-05      5.805379      3.371624      7.496744      2.220467    -79.767151      8.142215      1.924802    -89.339288     83.536865      0.252489      0.097960      0.105433   5.51406e-04    180.235174    -29.770040   9.56880e+08
    SoFiA J120023.37-294729.8           994    212.332536    588.893822    229.538368           210           214           587           592           224           233            91  -9.86193e-05   1.54909e-04      0.003805      0.000000             0   5.43894e-05      8.265428      7.579766      2.460492      1.412103    -53.436277      2.087680      0.670439    -48.799672     -1.000000      0.112908      0.108783      0.292262   5.18842e-04    180.097390    -29.791602   9.56886e+08
    SoFiA J115943.89-295026.4           995    395.846930    525.840208    230.304683           394           398           524           528           226           233            37  -1.48038e-04   1.16536e-04      0.001149      0.000000             0   4.93592e-05      2.387581      1.305762      2.338719      1.647768     -7.900670      0.000000      0.000000      0.000000     -1.000000      0.165811      0.198377      0.319327   3.00240e-04    179.932887    -29.840663   9.56909e+08
    SoFiA J120001.94-295224.5           996    312.008073    483.671128    229.518969           309           315           482           486           228           233            56  -8.35278e-05   1.27845e-04      0.001684      0.000000             0   5.89464e-05      4.584251      0.618305      2.936350      2.181857     85.208549      0.000000      0.000000      0.000000     -1.000000      0.238807      0.199779      0.251668   4.41114e-04    180.008065    -29.873478   9.56886e+08
    SoFiA J115928.14-300247.7           997    468.733213    261.007122    229.647905           467           471           259           263           228           233            37  -2.02584e-04   1.80077e-04      0.001468      0.000000             0   5.44738e-05      4.135444      1.291506      3.139494      1.866400     39.929478      0.000000      0.000000      0.000000     -1.000000      0.192700      0.202644      0.149365   3.31351e-04    179.867258    -30.046595   9.56889e+08
    SoFiA J115855.43-300607.2           998    620.252166    189.519272    226.129266           617           622           187           193           217           233            96  -1.14814e-04   1.48945e-04      0.003173      0.000000             0   5.04917e-05     15.516898      1.074235      2.886237      1.413884    -85.140763      1.279333      0.956675     73.158286     -1.000000      0.163878      0.105326      0.448326   4.94715e-04    179.730964    -30.101990   9.56784e+08
    SoFiA J120012.50-300651.9           999    263.074716    173.879333    231.147654           261           265           172           176           229           233            24  -5.79592e-05   1.35745e-04      0.001043      0.000000             0   5.60627e-05      3.867997      1.451950      2.363989      1.157116     34.019813      0.000000      0.000000      0.000000     -1.000000      0.194884      0.268867      0.294219   2.74650e-04    180.052083    -30.114417   9.56934e+08
    SoFiA J115858.36-300954.2          1000    606.504901    108.452101    230.047986           604           608           106           110           228           233            32  -2.15243e-05   1.39385e-04      0.002106      0.000000             0   4.52586e-05      4.745717      4.096916      2.538337      1.748777     61.271331      2.160073      0.456241     25.038439     -1.000000      0.135213      0.101449      0.157898   2.56022e-04    179.743159    -30.165066   9.56901e+08
    SoFiA J120108.54-301231.9          1001      3.666289     52.087233    226.925406             2             7            50            54           222           233            85  -1.21736e-04   1.44932e-04      0.001741      0.000000             0   5.16712e-05      9.166522      8.390745      2.211473      1.471672    -60.853007      0.000000      0.000000      0.000000     -1.000000      0.146541      0.117295      0.386365   4.76385e-04    180.285602    -30.208847   9.56808e+08
    SoFiA J120108.34-301416.0          1002      4.725502     14.904294    225.434787             2             8            11            18           215           233           355  -1.70492e-04   1.78462e-04      0.006906      0.000000             0   5.06960e-05     16.239575      7.423873      2.958548      2.591424     49.404216      1.850765      0.103423    -84.999607     33.690068      0.095276      0.099666      0.251934   9.55186e-04    180.284732    -30.237770   9.56763e+08
    SoFiA J115931.54-294637.0          1003    453.347134    607.701732    227.870269           451           456           606           610           225           232            48  -6.40631e-05   1.32543e-04      0.001181      0.000000             0   4.99805e-05      2.984944      1.789771      2.645122      1.946117    -87.853393      0.000000      0.000000      0.000000     -1.000000      0.268616      0.209870      0.420918   3.46275e-04    179.881405    -29.776956   9.56836e+08
    SoFiA J120106.28-295551.6          1004     13.309818    409.346640    229.798115            12            16           407           413           228           232            37  -4.35491e-05   1.78247e-04      0.002189      0.000000             0   6.96784e-05      4.000000      2.975590      3.363399      1.573021     -0.383333      0.000000      0.000000      0.000000     -1.000000      0.153167      0.262646      0.154639   4.23837e-04    180.276146    -29.930998   9.56894e+08
    SoFiA J115921.51-295842.0          1005    499.615503    348.740024    226.489641           498           502           346           351           222           232            52  -9.68674e-05   1.39667e-04      0.002455      0.000000             0   5.17076e-05      7.588856      4.254107      3.739210      1.293867     24.068130      5.444157      0.729483     27.022988     -1.000000      0.117966      0.195782      0.227814   3.72869e-04    179.839620    -29.978327   9.56795e+08
    SoFiA J120025.60-295855.9          1006    202.217695    343.822830    227.979580           201           205           341           345           222           232            33  -8.26445e-06   1.52796e-04      0.001845      0.000000             0   5.52063e-05     10.000000      1.305436      1.730612      1.138821    -54.348305      1.215813      0.358106    -12.306200     -1.000000      0.151325      0.141891      0.465761   3.17136e-04    180.106659    -29.982206   9.56839e+08
    SoFiA J120022.08-295949.0          1007    218.577378    324.894904    227.998326           216           222           323           327           226           232            54  -1.51270e-04   1.13108e-04   7.68278e-04      0.000000             0   4.69987e-05      1.655149      1.034468      3.516247      1.416076    -61.909242      0.000000      0.000000      0.000000     -1.000000      0.286306      0.215213      0.257201   3.45369e-04    180.091983    -29.996939   9.56840e+08
    SoFiA J115929.04-300627.1          1008    464.484891    182.677234    228.754891           462           467           181           185           225           232            51  -7.58995e-05   1.52870e-04      0.001896      0.000000             0   5.26975e-05      7.000000      1.190158      2.833700      1.353296    -57.771335      0.000000      0.000000      0.000000     -1.000000      0.166686      0.137272      0.324220   3.76335e-04    179.870996    -30.107522   9.56863e+08
    SoFiA J120047.16-300805.1          1009    102.499384    147.547638    230.311531           100           104           145           149           226           232            27  -3.26672e-05   1.82019e-04      0.001420      0.000000             0   4.81164e-05      2.721347      2.065014      2.835148      1.598544    -74.447819      3.134633   2.98023e-08    -73.224524     -1.000000      0.223888      0.145745      0.167968   2.50020e-04    180.196503    -30.134762   9.56909e+08
    SoFiA J115956.64-301337.0          1010    336.575530     29.225200    230.276817           335           339            28            32           227           232            42  -1.53191e-04   1.43003e-04      0.001385      0.000000             0   5.61483e-05      1.696321      1.036032      1.774490      1.532317     62.965505      0.961019   7.45058e-09     62.052091     -1.000000      0.155305      0.175948      0.254051   3.63883e-04    179.985979    -30.226936   9.56908e+08
    SoFiA J115852.43-294607.7          1011    635.225813    617.853572    226.410264           633           638           615           621           221           231           136  -1.28666e-04   1.95134e-04      0.003334      0.000000             0   5.08642e-05     10.000000      8.254012      4.050105      1.623971     42.325616      2.987442      0.000000    -55.149311     -1.000000      0.145587      0.149475      0.318532   5.93173e-04    179.718446    -29.768813   9.56792e+08
    SoFiA J120020.83-294645.5          1012    224.127430    604.718487    228.391139           221           226           603           607           224           231            60  -7.17171e-05   1.79847e-04      0.001672      0.000000             0   4.94805e-05      6.098564      1.981265      2.529140      1.343042    -72.883141      3.787226      0.000000    -81.450460     -1.000000      0.154172      0.125093      0.271824   3.83274e-04    180.086809    -29.779301   9.56852e+08
    SoFiA J115903.16-294722.7          1013    585.260565    591.207257    226.547267           583           587           587           595           223           231            75  -1.07261e-04   1.58952e-04      0.001473      0.000000             0   5.32614e-05      8.000000      5.306226      4.188740      2.247191      2.505256      0.000000      0.000000      0.000000     -1.000000      0.179941      0.317863      0.368910   4.61257e-04    179.763167    -29.789626   9.56796e+08
    SoFiA J120036.83-295021.7          1014    149.836656    527.427100    227.462538           147           151           525           529           225           231            45  -1.47017e-04   1.34514e-04      0.001987      0.000000             0   4.87629e-05      2.837361      1.668605      2.509383      1.764754    -37.146808      3.912740      0.000000    -36.487274     -1.000000      0.142639      0.136494      0.143407   3.27112e-04    180.153474    -29.839356   9.56824e+08
    SoFiA J115905.77-295406.3          1015    572.845049    447.085648    229.449808           571           575           444           449           226           231            32  -7.27178e-05   1.71297e-04      0.001383      0.000000             0   5.94038e-05      5.000000      0.436732      3.391261      2.107299      8.105355      0.000000      0.000000      0.000000     -1.000000      0.220092      0.344416      0.369753   3.36038e-04    179.774041    -29.901740   9.56883e+08
    SoFiA J115901.26-295426.7          1016    593.762558    439.761055    225.069069           592           596           437           444           220           231           105  -1.16723e-04   1.58912e-04      0.002458      0.000000             0   4.76289e-05      7.010462      3.097407      2.869263      1.511816     30.545278      0.000000      0.000000      0.000000     -1.000000      0.106063      0.155094      0.290950   4.88051e-04    179.755259    -29.907404   9.56752e+08
    SoFiA J120047.46-295629.7          1017    100.666363    395.909670    227.132379            98           103           394           398           225           231            55  -6.46315e-05   1.44779e-04      0.001722      0.000000             0   5.12932e-05      6.000000      2.076139      3.476663      1.514924    -84.338224      2.673386   2.10734e-08    -86.125143     -1.000000      0.233969      0.127913      0.209267   3.80400e-04    180.197766    -29.941589   9.56814e+08
    SoFiA J115935.99-295844.8          1018    432.422621    347.816463    228.080549           430           434           345           351           227           231            23  -8.70913e-05   1.26990e-04   8.17769e-04      0.000000             0   5.66108e-05      1.816895      1.510559      3.139664      1.504110     53.322370      1.999979      0.000000     35.266840     -1.000000      0.334751      0.311485      0.216271   2.71496e-04    179.899952    -29.979105   9.56842e+08
    SoFiA J115917.53-295837.2          1019    518.079274    350.409121    223.958751           516           521           345           354           219           231           127  -1.48517e-04   1.80494e-04      0.002013      0.000000             0   5.82019e-05     10.651960      1.134217      5.872564      1.670073     22.183965      0.000000      0.000000      0.000000     -1.000000      0.161917      0.276671      0.422665   6.55902e-04    179.823044    -29.977008   9.56719e+08
    SoFiA J120048.84-300108.3          1020     94.461687    296.389321    224.945977            92            96           294           298           217           231            46  -9.31988e-05   1.71901e-04      0.002194      0.000000             0   5.81351e-05     11.091942      1.118352      2.156939      0.938413     43.976248      1.085158      0.850912     32.170483     -1.000000      0.135772      0.107667      0.458554   3.94291e-04    180.203494    -30.018985   9.56748e+08
    SoFiA J120049.61-300156.7          1021     90.932242    279.100691    229.246384            89            93           277           281           226           231            30  -1.29675e-04   2.31780e-04      0.001392      0.000000             0   6.60001e-05      2.371256      1.738288      2.746980      1.557303     89.500570      4.058429      0.952212    -71.686882     -1.000000      0.168490      0.106018      0.168432   3.61498e-04    180.206692    -30.032427   9.56877e+08
    SoFiA J115954.04-300620.7          1022    348.599641    185.045984    228.838434           347           351           184           188           225           231            52  -6.98298e-05   1.61785e-04      0.001539      0.000000             0   5.50268e-05      3.828473      3.517795      2.250390      1.428609    -70.691601      0.000000      0.000000      0.000000     -1.000000      0.160942      0.162585      0.257277   3.96804e-04    179.975186    -30.105740   9.56865e+08
    SoFiA J115948.80-300709.6          1023    372.905113    167.567450    228.517650           370           375           166           170           224           231            29  -9.04489e-05   1.36470e-04   6.01211e-04      0.000000             0   5.92803e-05      6.635060      6.395904      2.981874      1.355007     83.658075      0.000000      0.000000      0.000000     -1.000000      0.374197      0.169645      0.473172   3.19234e-04    179.953328    -30.119328   9.56856e+08
    SoFiA J115905.78-300931.0          1024    572.156308    116.811431    228.119733           570           575           114           122           226           231            45  -8.26389e-05   9.51897e-05   7.60562e-04      0.000000             0   4.39674e-05      3.854286      2.824087      3.296313      1.462485    -10.017926      0.000000      0.000000      0.000000     -1.000000      0.207158      0.382466      0.266537   2.94943e-04    179.774074    -30.158621   9.56844e+08
    SoFiA J115911.46-300949.3          1025    545.817879    110.326119    228.504834           543           548           108           112           226           231            43  -9.59330e-05   1.83762e-04      0.001232      0.000000             0   4.97180e-05      4.387388      3.589866      2.533645      1.339514    -48.311531      1.760999   1.49012e-08    -68.260991     -1.000000      0.202751      0.155561      0.216728   3.26023e-04    179.797756    -30.163703   9.56855e+08
